,age,workclass,fnlwgt,education,education_num,martial_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,country,target,biased_pred,adv_pred,lfr_pred,eq_pred,roc_pred,adveq_pred,adv_change,lfr_change,roc_change,eq_change,adveq_change
29412,36,Private,437909,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
5237,21,Private,209483,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
3616,26,Private,189590,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
14141,52,Private,193116,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,0,1,0.0,0,0,0.0,1,-1.0,-1,-1.0,-1,0
16530,25,Private,207875,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
22406,31,Private,169002,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,55,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
16882,34,Private,214288,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
21882,38,Private,144860,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,65,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
23880,68,,40956,Bachelors,13,Married-civ-spouse,,Husband,White,Male,0,0,25,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
12548,32,Private,349365,Some-college,10,Married-civ-spouse,Sales,Husband,Black,Male,0,0,65,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
3149,55,Self-emp-inc,189933,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,0,1,0.0,0,1,0.0,1,-1.0,-1,-1.0,0,0
7254,32,Private,199963,11th,7,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,0,0,0.0,1,0,0.0,0,0.0,1,0.0,0,0
2673,18,,423460,11th,7,Never-married,,Own-child,White,Male,0,0,36,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
4062,18,Private,263024,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
6994,58,Local-gov,217775,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,1,1,1.0,1,1,1.0,1,0.0,0,0.0,0,0
14591,43,Private,197397,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,Other,Female,0,0,6,Puerto-Rico,0,0,0.0,1,0,0.0,0,0.0,1,0.0,0,0
10903,39,Private,370795,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
16506,21,Private,184756,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,16,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
1231,52,Federal-gov,31838,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
15077,40,Self-emp-inc,182437,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,United-States,1,1,1.0,1,1,1.0,1,0.0,0,0.0,0,0
13453,25,Private,172581,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
32118,22,Private,147655,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
12839,38,Private,31848,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
30738,28,State-gov,288731,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,20,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
29535,46,Federal-gov,212120,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1,1,0.0,0,0,0.0,0,-1.0,-1,-1.0,-1,-1
10531,60,Private,26756,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,50,United-States,0,0,0.0,0,0,0.0,1,0.0,0,0.0,0,1
13132,50,Local-gov,168672,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1902,40,United-States,1,1,1.0,1,0,1.0,1,0.0,0,0.0,-1,0
6573,42,Self-emp-inc,119281,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1,1,1.0,1,1,1.0,1,0.0,0,0.0,0,0
14326,48,Private,247895,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,1,1,1.0,1,1,0.0,1,0.0,0,-1.0,0,0
7471,19,Private,331556,10th,6,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
7111,33,Private,213887,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
14889,48,Private,330470,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,30,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
3999,28,Private,124905,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
9712,30,,157289,11th,7,Never-married,,Unmarried,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
30901,30,Private,225231,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,8614,0,50,United-States,1,1,1.0,0,1,0.0,1,0.0,-1,-1.0,0,0
9799,52,Private,84278,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,55,,1,1,1.0,0,1,1.0,1,0.0,-1,0.0,0,0
14022,57,Self-emp-not-inc,291529,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,4386,0,13,United-States,1,1,0.0,0,1,0.0,0,-1.0,-1,-1.0,0,-1
10143,35,,164866,10th,6,Divorced,,Not-in-family,White,Male,0,0,99,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
25123,21,Private,176178,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,16,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
14027,34,Private,35644,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
11401,22,Private,88050,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,6,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
4126,56,Self-emp-not-inc,222182,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,45,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
1444,56,Self-emp-not-inc,145574,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,1902,60,United-States,1,0,0.0,0,0,0.0,1,0.0,0,0.0,0,1
7409,44,Private,172479,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,United-States,1,1,1.0,1,1,1.0,1,0.0,0,0.0,0,0
21833,46,Private,201699,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
18618,63,Private,114011,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Female,0,0,20,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
7049,22,,182771,Assoc-voc,11,Never-married,,Own-child,Asian-Pac-Islander,Male,0,0,20,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
16554,35,Private,255635,9th,5,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,40,Mexico,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
23763,40,Private,270147,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,1,0,1.0,0,0,0.0,1,1.0,0,0.0,0,1
8281,48,State-gov,99086,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,0,0,1.0,0,0,0.0,0,1.0,0,0.0,0,0
16995,37,Private,136028,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
24327,48,Self-emp-not-inc,52240,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,25,United-States,1,1,1.0,1,1,1.0,0,0.0,0,0.0,0,-1
21691,30,Local-gov,183000,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,0,0,0.0,1,0,0.0,1,0.0,1,0.0,0,1
5436,39,Private,316211,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,1,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
17526,36,Private,107125,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,0,1,0.0,0,0,0.0,1,-1.0,-1,-1.0,-1,0
29143,43,Private,190403,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0,1,0.0,0,0,0.0,1,-1.0,-1,-1.0,-1,0
6215,23,Private,260254,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
18140,37,Private,278576,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,60,United-States,1,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
26041,18,Private,280603,11th,7,Never-married,Sales,Own-child,White,Female,0,0,30,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
11931,32,Private,185027,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,40,Ireland,1,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
17102,61,Local-gov,177189,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,42,United-States,0,1,0.0,1,1,0.0,1,-1.0,0,-1.0,0,0
16831,37,Private,99270,HS-grad,9,Never-married,Transport-moving,Other-relative,White,Female,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
3686,35,Self-emp-not-inc,267776,HS-grad,9,Never-married,Other-service,Other-relative,White,Female,0,0,30,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
8244,32,Private,121634,10th,6,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,Mexico,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
12877,36,Private,34744,Assoc-acdm,12,Divorced,Other-service,Unmarried,White,Female,0,0,37,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
30792,42,Private,33126,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1,1,1.0,1,1,0.0,1,0.0,0,-1.0,0,0
11318,60,Private,80574,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,38,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
4339,46,Federal-gov,162187,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,1,0.0,1,1,0.0,1,-1.0,0,-1.0,0,0
498,26,Private,64293,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
29787,44,Private,186916,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1887,60,United-States,1,1,1.0,1,1,0.0,1,0.0,0,-1.0,0,0
514,28,Private,189346,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
29083,53,Private,187356,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,66,United-States,0,1,0.0,0,0,0.0,1,-1.0,-1,-1.0,-1,0
31847,19,Private,223669,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
11696,32,Private,175878,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
6130,51,Private,332243,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
509,39,Private,91996,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
26417,24,Private,113936,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
12746,50,Private,138179,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,40,United-States,1,1,1.0,1,1,0.0,1,0.0,0,-1.0,0,0
4699,59,Private,227386,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
7474,39,Private,115418,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,2174,0,45,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
31328,31,Private,59083,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
13223,28,Private,155621,5th-6th,3,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Columbia,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
7549,28,Local-gov,86615,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,30,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
909,53,Private,68898,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,0,1,0.0,0,1,0.0,1,-1.0,-1,-1.0,0,0
12312,52,Private,145081,7th-8th,4,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
19976,26,Private,396482,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,48,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
3192,71,Private,157909,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,2964,0,60,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
2303,90,Private,52386,Some-college,10,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,35,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
13450,30,Private,227359,Some-college,10,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
1456,25,Private,221757,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,3325,0,45,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
31140,25,Private,222539,10th,6,Never-married,Transport-moving,Not-in-family,White,Male,2597,0,50,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
4087,36,Private,347491,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1,1,1.0,1,1,0.0,1,0.0,0,-1.0,0,0
32063,30,Private,176410,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Own-child,White,Female,7298,0,16,United-States,1,0,1.0,0,0,0.0,1,1.0,0,0.0,0,1
23786,18,Private,166889,Some-college,10,Never-married,Handlers-cleaners,Own-child,Black,Female,0,1602,35,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
1419,47,Private,115070,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
16316,25,Private,148300,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,15,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
11414,41,Private,193995,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,44,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
8633,23,Private,106957,11th,7,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,14344,0,40,Vietnam,1,0,0.0,0,0,0.0,1,0.0,0,0.0,0,1
30729,31,Local-gov,224234,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
3010,44,Self-emp-inc,168845,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,60,United-States,0,1,1.0,1,1,1.0,1,0.0,0,0.0,0,0
22669,36,Private,116138,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Cambodia,0,1,0.0,0,0,0.0,1,-1.0,-1,-1.0,-1,0
22392,40,Local-gov,261497,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,35,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
26992,19,,137578,Some-college,10,Never-married,,Own-child,White,Male,0,0,16,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
29779,42,Private,37937,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
1787,39,Private,79331,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,15024,0,40,United-States,1,1,1.0,1,1,1.0,1,0.0,0,0.0,0,0
12446,28,Self-emp-inc,113870,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1,1,1.0,1,1,0.0,0,0.0,0,-1.0,0,-1
3840,29,Private,56630,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
13302,27,,175552,5th-6th,3,Married-civ-spouse,,Wife,White,Female,0,0,40,Mexico,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
115,53,Private,95647,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
18700,20,Private,229414,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,30,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
12947,25,Private,283087,Some-college,10,Never-married,Exec-managerial,Own-child,Black,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
8129,17,Private,111332,11th,7,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
11630,22,Federal-gov,65547,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
7739,51,Private,193374,1st-4th,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,0,0,0.0,0,0,0.0,1,0.0,0,0.0,0,1
4740,33,Private,135312,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,1,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
26233,27,Private,327766,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
8732,22,Private,310152,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,3325,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
1322,27,Private,190525,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,1,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
25069,47,Private,201699,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,5178,0,50,United-States,1,1,1.0,1,1,1.0,1,0.0,0,0.0,0,0
12776,39,Private,181943,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,35,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
30713,56,,192325,Some-college,10,Divorced,,Not-in-family,White,Female,0,0,20,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
14776,34,Private,184942,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
29086,39,Private,290922,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
16698,38,State-gov,143517,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
20240,36,Private,241998,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,1,1,0.0,0,0,0.0,0,-1.0,-1,-1.0,-1,-1
20225,17,Private,224073,11th,7,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
27742,22,Private,500720,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Mexico,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
21424,32,Local-gov,29235,Some-college,10,Married-civ-spouse,Protective-serv,Wife,White,Female,0,0,40,France,1,0,0.0,0,1,0.0,1,0.0,0,0.0,1,1
29731,21,Private,132053,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,1721,35,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
25091,50,Local-gov,191025,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,4650,0,70,United-States,0,1,1.0,1,0,1.0,1,0.0,0,0.0,-1,0
8109,20,Private,47791,12th,8,Divorced,Other-service,Not-in-family,White,Female,0,0,10,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
6244,18,Private,84253,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,24,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
28068,19,Private,282698,7th-8th,4,Never-married,Adm-clerical,Own-child,White,Male,0,0,80,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
29475,31,Private,62165,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
5398,35,Private,360814,9th,5,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
18705,37,Self-emp-not-inc,29054,Assoc-voc,11,Never-married,Farming-fishing,Own-child,White,Male,0,0,84,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
5639,37,Private,126569,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,60,United-States,1,1,1.0,1,1,0.0,1,0.0,0,-1.0,0,0
9669,40,Private,210013,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
9378,53,Private,193720,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,United-States,1,1,1.0,1,1,1.0,1,0.0,0,0.0,0,0
22420,34,Private,113838,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,1,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
18587,23,Private,157951,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
4298,25,Private,358975,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,35,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
26124,43,State-gov,101383,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
10685,24,Private,100345,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,20,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
20469,30,Private,390879,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,36,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
30666,17,Private,143868,9th,5,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
21978,41,Local-gov,34987,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,1,1,0.0,0,0,0.0,1,-1.0,-1,-1.0,-1,0
3250,49,State-gov,203039,11th,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
20946,37,Private,412296,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,Mexico,1,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
7293,34,Private,118941,11th,7,Never-married,Other-service,Not-in-family,White,Female,0,0,40,Ireland,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
11107,45,Private,198223,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1902,45,United-States,1,1,1.0,1,1,1.0,1,0.0,0,0.0,0,0
23156,33,Private,598802,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
22286,53,Private,155963,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States,0,1,0.0,0,1,0.0,0,-1.0,-1,-1.0,0,-1
14416,17,Private,260797,10th,6,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,23,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
20499,37,Private,245482,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,40,,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
30784,57,,137658,HS-grad,9,Married-civ-spouse,,Husband,Other,Male,0,0,5,Columbia,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
22127,45,Private,175925,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
16916,59,Private,21792,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,10,United-States,0,0,0.0,0,0,0.0,1,0.0,0,0.0,0,1
17939,20,Private,235442,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,35,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
12069,20,Private,291979,HS-grad,9,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,20,United-States,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0
