index,age,workclass,education,education_num,martial_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,country,target,adv_label,eq_odds_label,lfr_label,adv_pre_label,eq_pre_label,lfr_pre_label,adv_change,eq_change,lfr_change,all_methods_agree
11447,39,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
17130,59,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,>50K,1,1,1,1,1,1,0,0,0,1
29745,52,Private,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,45,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
30475,38,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3411,0,25,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
24719,33,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,41,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
12552,51,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
5616,28,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
16703,30,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,0,0,0,0,0,0,0,0,0,1
5203,17,Private,10th,6,Never-married,Prof-specialty,Own-child,White,Male,0,0,20,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
16806,45,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1887,40,United-States,>50K,0,1,0,1,1,1,-1,0,-1,0
26031,38,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,2444,45,United-States,>50K,1,1,0,0,0,0,1,1,0,0
5484,49,Private,7th-8th,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,32,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
14409,28,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
17342,19,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,0,0,40,El-Salvador,<=50K,0,0,0,0,0,0,0,0,0,1
18496,57,,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,60,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
27443,19,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
32547,43,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K,0,0,0,0,0,0,0,0,0,1
17443,64,Private,Some-college,10,Widowed,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
22797,21,Private,Some-college,10,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,0,0,20,South,<=50K,0,0,0,0,0,0,0,0,0,1
7498,74,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,0,0,0,0,0,0,0,0,0,1
25837,73,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,15,United-States,<=50K,0,0,1,0,0,0,0,0,1,0
12011,51,Private,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,40,Ireland,<=50K,0,1,0,0,0,0,0,1,0,0
18031,44,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Vietnam,<=50K,0,0,0,0,0,0,0,0,0,1
8576,44,Local-gov,Prof-school,15,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K,1,0,1,0,0,0,1,0,1,0
5545,21,Local-gov,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
14014,20,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
5706,31,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
6496,20,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
14177,19,Private,12th,8,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,0,20,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
31222,30,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
26527,44,Private,Assoc-voc,11,Divorced,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
18818,25,Private,Assoc-acdm,12,Divorced,Tech-support,Own-child,White,Female,0,1594,25,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
24686,17,,10th,6,Never-married,,Own-child,White,Female,0,0,20,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
16975,30,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,,<=50K,0,0,0,0,0,0,0,0,0,1
16875,53,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
4914,35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States,>50K,0,1,0,1,1,1,-1,0,-1,0
1451,60,Private,11th,7,Widowed,Transport-moving,Unmarried,Black,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
29665,35,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,35,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
21226,47,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,,>50K,1,1,1,1,1,1,0,0,0,1
29934,62,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,United-States,>50K,1,1,1,1,1,1,0,0,0,1
30835,45,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,4386,0,38,United-States,>50K,1,1,0,1,1,1,0,0,-1,0
6567,19,Self-emp-not-inc,11th,7,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
29094,36,,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
27279,26,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
27142,34,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States,>50K,1,1,0,1,1,1,0,0,-1,0
32077,32,Private,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,United-States,>50K,0,0,0,0,0,0,0,0,0,1
2312,26,Private,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,>50K,1,1,1,1,1,1,0,0,0,1
5034,50,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
7956,20,Private,Some-college,10,Never-married,Sales,Own-child,Black,Male,0,0,20,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
26708,65,Federal-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
5972,42,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,16,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
22114,44,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,24,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
10498,74,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,2149,20,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
25658,30,Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
13439,38,Local-gov,Some-college,10,Divorced,Protective-serv,Not-in-family,White,Male,0,0,75,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
6827,20,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
8728,41,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
30041,21,State-gov,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
7360,17,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,12,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
10272,52,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
21185,37,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
12233,22,State-gov,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
13681,37,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
31961,33,Private,12th,8,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
31389,35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
16057,32,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
1840,23,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,44,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
24716,35,Self-emp-inc,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
19870,77,Private,9th,5,Married-civ-spouse,Priv-house-serv,Wife,Black,Female,0,0,10,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
2862,25,Private,12th,8,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,43,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
28722,36,Private,10th,6,Never-married,Transport-moving,Not-in-family,Black,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
25109,35,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,50,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
25933,38,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,52,United-States,>50K,1,1,0,1,1,1,0,0,-1,0
463,50,Private,1st-4th,2,Married-spouse-absent,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
8693,45,Private,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,50,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
57,35,Private,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Puerto-Rico,<=50K,0,0,0,0,0,0,0,0,0,1
27711,55,State-gov,Assoc-voc,11,Widowed,Prof-specialty,Unmarried,White,Female,6849,0,40,United-States,<=50K,1,1,1,0,0,0,1,1,1,1
16463,21,Private,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,50,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
16295,38,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,65,United-States,>50K,0,0,0,0,0,0,0,0,0,1
16862,35,Self-emp-not-inc,Masters,14,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,,>50K,0,0,0,0,0,0,0,0,0,1
19531,39,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,United-States,>50K,0,0,0,1,1,1,-1,-1,-1,1
2303,90,Private,Some-college,10,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,35,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
23371,77,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,10,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
15852,32,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,0,0,0,0,0,0,0,0,0,1
22759,56,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
24378,44,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,80,Philippines,>50K,1,0,0,0,0,0,1,0,0,0
23306,29,Private,Some-college,10,Divorced,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
3758,39,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,7298,0,48,United-States,>50K,0,1,0,1,1,1,-1,0,-1,0
22454,67,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
1391,40,Local-gov,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,1887,40,,>50K,0,0,0,0,0,0,0,0,0,1
6579,34,Private,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
11783,27,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,34,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
29414,33,Federal-gov,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
4166,18,Private,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
31501,23,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
12155,53,Private,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,1876,38,United-States,<=50K,1,0,0,0,0,0,1,0,0,0
30879,22,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
12028,33,Private,Some-college,10,Separated,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,1,0,0,0,0,0,1,0,0,0
30189,64,Private,Bachelors,13,Never-married,Sales,Unmarried,White,Female,0,0,40,Peru,<=50K,0,1,0,0,0,0,0,1,0,0
81,52,Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Cuba,<=50K,0,0,0,0,0,0,0,0,0,1
21143,53,Private,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,60,United-States,<=50K,0,1,0,1,1,1,-1,0,-1,0
29627,36,Self-emp-not-inc,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,70,United-States,>50K,0,0,0,0,0,0,0,0,0,1
5395,22,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,10,Vietnam,<=50K,0,0,0,0,0,0,0,0,0,1
16970,46,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,53,United-States,>50K,1,1,1,1,1,1,0,0,0,1
8383,31,State-gov,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,3325,0,35,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
27304,49,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,22,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
16132,47,Private,Assoc-acdm,12,Divorced,Transport-moving,Not-in-family,Black,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
14092,23,Private,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
3484,42,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,,<=50K,0,0,0,0,0,0,0,0,0,1
6600,33,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K,1,1,0,1,1,1,0,0,-1,0
19396,28,Private,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,4650,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
29288,19,Private,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
23541,29,Local-gov,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,10,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
16900,22,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
3075,18,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
673,33,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,1,1,1,1,1,1,0,0,0,1
18056,21,,Some-college,10,Never-married,,Own-child,White,Male,0,0,16,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
5694,44,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K,1,1,0,1,1,1,0,0,-1,0
5994,38,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
30655,23,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
17896,55,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,60,United-States,<=50K,0,1,0,0,0,0,0,1,0,0
24118,28,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
27372,23,Private,Some-college,10,Never-married,Protective-serv,Own-child,Black,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
3436,38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
7285,54,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,India,>50K,0,0,1,0,0,0,0,0,1,0
18202,36,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
2997,37,Private,HS-grad,9,Divorced,Machine-op-inspct,Other-relative,White,Female,0,0,32,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
7741,19,Private,7th-8th,4,Never-married,Other-service,Not-in-family,White,Male,0,0,60,United-States,>50K,0,0,0,0,0,0,0,0,0,1
11129,27,Private,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
21611,24,Private,Assoc-voc,11,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K,0,0,0,0,0,0,0,0,0,1
18719,32,Local-gov,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
8515,18,Private,12th,8,Never-married,Other-service,Own-child,White,Female,0,0,32,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
27893,18,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
9302,64,Self-emp-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,1,0,1,1,1,1,0,-1,0,0
1027,45,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K,0,0,0,1,1,1,-1,-1,-1,1
4133,55,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,0,0,0,0,0,0,0,0,0,1
32006,24,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
21553,33,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K,1,1,1,0,0,0,1,1,1,1
26523,35,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
6143,28,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,20,United-States,>50K,1,1,1,1,1,1,0,0,0,1
18594,37,Private,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,68,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
6549,30,,Bachelors,13,Never-married,,Not-in-family,Asian-Pac-Islander,Female,0,0,50,Taiwan,<=50K,0,0,0,0,0,0,0,0,0,1
7463,68,,Some-college,10,Never-married,,Unmarried,Black,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
18872,31,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,55,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
16079,51,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,50,,>50K,1,1,1,1,1,1,0,0,0,1
15692,39,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,7688,0,40,,>50K,1,1,0,1,1,1,0,0,-1,0
21879,65,Private,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
8124,36,Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,Other,Male,0,0,40,India,>50K,0,0,1,0,0,0,0,0,1,0
5002,26,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,5013,0,40,United-States,<=50K,1,1,1,1,1,1,0,0,0,1
19721,37,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
16717,31,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
6127,58,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
15356,90,Private,HS-grad,9,Widowed,Transport-moving,Unmarried,White,Male,0,0,99,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
16944,36,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,0,0,0,0,0,0,0,0,0,1
16863,35,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,1,1,0,1,1,1,0,0,-1,0
14529,57,Self-emp-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K,1,1,1,1,1,1,0,0,0,1
31236,42,Private,9th,5,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
6406,33,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,0,0,0,0,0,0,0,0,0,1
26731,84,Private,HS-grad,9,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,16,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
1470,61,Private,Prof-school,15,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,5,United-States,>50K,1,0,0,0,0,0,1,0,0,0
18601,24,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,1408,50,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
4063,51,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
11406,39,Private,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico,<=50K,0,0,0,0,0,0,0,0,0,1
8622,21,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
2240,38,Federal-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,United-States,>50K,1,1,1,1,1,1,0,0,0,1
2054,20,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
10597,35,State-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,1,0,0,0,0,0,1,0
30902,18,Private,9th,5,Never-married,Other-service,Own-child,White,Male,0,0,15,,<=50K,0,0,0,0,0,0,0,0,0,1
31418,41,Private,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K,1,1,0,1,1,1,0,0,-1,0
4422,56,,Some-college,10,Widowed,,Not-in-family,Black,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
26203,50,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
19306,49,Self-emp-not-inc,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
277,35,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
31259,42,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,65,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
27076,45,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
